,Unnamed: 0,event_id,primary_act_id,secondary_act_id,purch_party_lkup_id,event_name,primary_act_name,major_cat_name,minor_cat_name,la_event_type_cat,event_disp_name,ticket_text,tickets_purchased_qty,trans_face_val_amt,delivery_type_cd,event_date_time,event_dt,onsale_dt,sales_ord_create_dttm,sales_ord_tran_dt,print_dt,timezn_nm,venue_city,venue_state,venue_postal_cd_sgmt_1,print_flg,la_valid_tkt_event_flg,fin_mkt_nm,web_session_cookie_val,age_yr,income_amt,edu_val,edu_1st_indv_val,edu_2nd_indv_val,adults_in_hh_num,married_ind,child_present_ind,home_owner_ind,occpn_val,dist_to_ven
1790,1791,8647d2c0da950527a28b,a14232befff04be1e2f3,b85143bf51323b72e53c,2aad2e19721db6fdae3d,"Premier Parking - projekt revolution - pnc bank arts center, holmdel",PNC Bank Arts Center Holmdel Premier Parking,MISC,PARKING,PARKING,"Premier Parking - projekt revolution - pnc bank arts center, holmdel","NO ADMITTANCE TO CONCERT%PREMIER PARKING ONLY!%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%WED JUL 23, 2008 2:00PM",1,30.0,Mail,2008-07-23 18:00:00,2008-07-23,2008-05-17,2008-05-17 00:00:00,2008-05-17,2008-05-22,EST,HOLMDEL,NEW JERSEY,07733,T ,N ,Delaware Valley,2aad2e19721db6fdae3d,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,50.0
1803,1804,5dbc8bcc48f1adda068c,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,e74eff2b580780681019,Fall Out Boy: Parking,Parking Event,MISC,PARKING,PARKING,Fall Out Boy: Parking,*** PARKING RECEIPT ***%FALL OUT BOY PARKING%THIS IS NOT A PASS%BLOSSOM MUSIC CENTER%*** RECEIPT ONLY ***%SUN MAY 7 2006 6:30 PM,1,10.0,UPS,2006-05-07 22:30:00,2006-05-07,2006-01-14,2006-04-04 00:00:00,2006-04-04,2006-04-05,CST,CUYAHOGA FALLS,OHIO,44223,T ,N ,Cleveland,e74eff2b580780681019,44.36904761904762,45000.0,Missing,Missing,Missing,1.0,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
1812,1813,d76cdc4f4499e088d467,5a29f349bfe4d595f521,b85143bf51323b72e53c,8128a37c5c883cea2c8b,Verizon Wireless Music Center Premier Parking: Maroon 5/counting crows,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Music Center Premier Parking: Maroon 5/counting crows,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%COUNTING CROWS/MAROON 5%VERIZON WIRELESS MUSIC CTR%THU AUG 28 2008 7:00PM,1,25.0,ISPU,2008-08-28 23:00:00,2008-08-28,2008-04-11,2008-06-07 00:00:00,2008-06-06,2008-06-28,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,8128a37c5c883cea2c8b,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,28.0
1816,1817,294c383daf6d542f9359,5a29f349bfe4d595f521,b85143bf51323b72e53c,326998a4ebfa22aa103f,Verizon Wireless Music Ctr. Ind. Premier Parking : avril lavigne,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Music Ctr. Ind. Premier Parking : avril lavigne,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%AVRIL LAVIGNE/JONAS BROS%VERIZON WIRELESS MUSIC CTR%WED JUL 23 2008  7:00PM,1,25.0,Mail,2008-07-23 23:00:00,2008-07-23,2008-03-29,2008-03-26 00:00:00,2008-03-25,2008-03-29,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,326998a4ebfa22aa103f,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,1.0
1828,1829,a771aaec1ca4b3d14929,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,6a6078ef9233d5110850,Premier Parking: Poison,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Poison,USE 2ND LANE FROM LEFT%POISON%PREMIER PARKING*10-AUG-08%RIGHT OF PEDESTRIAN WKWAY%%SUN AUG 10 2008  7:00PM,1,25.0,TicketFast,2008-08-10 23:00:00,2008-08-10,2008-03-29,2008-08-01 00:00:00,2008-08-01,2008-08-04,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,6a6078ef9233d5110850,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,3.0
1839,1840,3ca4efcbc36374aa4161,1a3e9aecd0617706a794,e2981973281c70939168,f18d57da460ed1410b54,3 Day Gorge Camping For Sasquatch! Festival May 24-26,Gorge Camping,MISC,CAMPING,INVALID,3 Day Gorge Camping For Sasquatch! Festival May 24-26,"NO REFUNDS/NO REBATES%OVERNIGHT C A M P I N G%* 3 DAY PASS *%GORGE CAMPGROUND%* GOOD THIS DATE ONLY *%SAT-MON MAY 24-26, 2008",1,120.0,Mail,2008-05-24 19:00:00,2008-05-24,2008-03-08,2008-05-09 00:00:00,2008-05-09,2008-05-11,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,f18d57da460ed1410b54,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,0.0
1848,1849,a202afb0d693baef8a86,6e3df9919c998817e1b1,b85143bf51323b72e53c,8ede8c9169c943663d19,Premier Parking: Lynyrd Skynyrd And Montgomery Gentry,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Lynyrd Skynyrd And Montgomery Gentry,"VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR OCT 6,2006%LOT OPENS 2 HOURS PRIOR%FRI OCT 6,2006 7:00PM",1,15.0,TicketFast,2006-10-06 23:00:00,2006-10-06,2006-03-09,2006-03-23 00:00:00,2006-03-23,2006-03-23,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,8ede8c9169c943663d19,48.0,35000.0,Missing,High School,High School,5.0,1.0,0.0,1.0,Missing,158.1888544891641
1849,1850,5cbf9102dad85ca28631,02fee4e221f610d8d7bd,b85143bf51323b72e53c,96d806306afe59bcbcc4,Premier Parking: Zz Top,Chevrolet Theatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Zz Top,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%ZZ TOP%CHEVROLET THEATRE%FRI JUN 20, 2008 8:00PM",1,10.0,Mail,2008-06-21 00:00:00,2008-06-20,2008-03-21,2008-03-28 00:00:00,2008-03-27,2008-03-31,EST,WALLINGFORD,CONNECTICUT,06492,T ,N ,Boston,96d806306afe59bcbcc4,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,9.0
1854,1855,342fed93357014db7625,dcf5dff6a6534968c4d4,b85143bf51323b72e53c,dd891ac2807069a738a0,Super Premier Parking : rush,Sleep Train Pavilion Concord Premier Parking,MISC,PARKING,PARKING,Super Premier Parking : rush,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 5/4/08 ONLY%SUPER PREMIER PARKING%SLEEP TRAIN PAVILION%SUN MAY 4 2008 7:30 PM,1,20.0,TicketFast,2008-05-05 02:30:00,2008-05-04,2008-02-04,2008-04-18 00:00:00,2008-04-17,2008-05-02,PST,CONCORD,CALIFORNIA,94521,T ,N ,N. California,dd891ac2807069a738a0,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,46.0
1864,1865,869eb0a97d0b91a796c0,1a3e9aecd0617706a794,8521fdb152e92a627428,7a50551f711756858d94,Gorge Gamping - nickelback - aug 28-30,Gorge Camping,MISC,CAMPING,INVALID,Gorge Gamping - nickelback - aug 28-30,"%OVERNIGHT C A M P I N G%NICKELBACK%GORGE CAMPGROUND%* GOOD THESE DATES ONLY *%AUG 28 - 29, 2009",1,45.0,TicketFast,2009-08-30 01:00:00,2009-08-29,2009-03-14,2009-06-26 00:00:00,2009-06-25,2009-08-28,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,7a50551f711756858d94,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,6.0
1871,1872,df01b8678df0a1f7e33b,e274b5c11a2a63e00141,b85143bf51323b72e53c,8533271d8615edf7e148,Premier Parking : stone temple pilots,Umb Bank Pavilion St. Louis Premier Parking,MISC,PARKING,PARKING,Premier Parking : stone temple pilots,ADMIT ONE VEHICLE FOR%PREMIER PARKING%FOLLOW VIP PARKING SIGNS%VERIZON WIRELESS AMP STL%STONE TEMPLE PILOTS%SUN JUN 08 2008  2:00PM,1,20.0,Mail,2008-06-08 19:00:00,2008-06-08,2008-05-03,2008-05-03 00:00:00,2008-05-03,2008-05-08,CST,MARYLAND HEIGHTS,MISSOURI,63043,T ,N ,St. Louis,8533271d8615edf7e148,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,4.0
1872,1873,44ccf7d05fcc87fa4704,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,c99930d793278f6fa1e6,Premier Parking: Brooks & dunn,Parking Event,MISC,PARKING,PARKING,Premier Parking: Brooks & dunn,DISPLAY TO PARK ATTENDANT%PREMIER%FRONT GATE PARKING%GOOD FOR THIS DATE ONLY%TWC MUSIC PAVILION%SAT SEP 6 2008 7:00PM,1,25.0,UPS,2008-09-06 23:00:00,2008-09-06,2008-06-28,2008-07-19 00:00:00,2008-07-19,2008-07-20,EST,RALEIGH,NORTH CAROLINA,27610,T ,N ,Raleigh,c99930d793278f6fa1e6,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,83.0
1883,1884,e12f2f9b88205267b74a,43f0436b905bfa7c2eec,b85143bf51323b72e53c,c8197016c667638c8228,Premier Parking : kiss concert 2006,XFINITY Center Mansfield Premier Parking,MISC,PARKING,PARKING,Premier Parking : kiss concert 2006,"VALID FOR PARKING ONLY%PREMIER PARKING%TWEETER CTR, MANSFIELD%KISS CONCERT 2006%LOT OPENS 3 HOURS PRIOR%SAT MAY 20, 2006 2:00PM",1,35.0,TicketFast,2006-05-20 18:00:00,2006-05-20,2006-04-03,2006-05-16 00:00:00,2006-05-16,2006-05-16,EST,MANSFIELD,MASSACHUSETTS,02048,T ,N ,Boston,c8197016c667638c8228,40.0,86396.1038961039,High School,Missing,Missing,3.0,1.0,1.0,1.0,Professional Technical,158.1888544891641
1885,1886,f49244cd524f76d3f6f8,e4bb8385d140221019b5,b85143bf51323b72e53c,dc462a30c0ad819ca024,Premier Parking: Journey,Midflorida Amphitheatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Journey,THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%JOURNEY%JULY 30TH 2008%FORD AMPHITHEATRE%**USE MLK ENTRANCE**,1,20.0,TicketFast,2008-07-30 23:00:00,2008-07-30,2008-05-10,2008-05-10 00:00:00,2008-05-10,2008-05-10,EST,TAMPA,FLORIDA,33610,T ,N ,Tampa,dc462a30c0ad819ca024,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,107.0
1887,1888,a425a7ed59cafc1c19d3,a14232befff04be1e2f3,b85143bf51323b72e53c,8d53ff3ba588cff7fc39,"Premier Parking - jonas bros - pnc bank arts center, holmdel",PNC Bank Arts Center Holmdel Premier Parking,MISC,PARKING,PARKING,"Premier Parking - jonas bros - pnc bank arts center, holmdel","NO ADMITTANCE TO CONCERT%PREMIER PARKING ONLY!%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%SAT AUG 16, 2008 7:00PM",1,30.0,Mail,2008-08-16 23:00:00,2008-08-16,2008-03-25,2008-03-25 00:00:00,2008-03-25,2008-03-30,EST,HOLMDEL,NEW JERSEY,07733,T ,N ,Delaware Valley,8d53ff3ba588cff7fc39,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,122.0
1892,1893,00e00557718d55826bf0,ea6991e953477c0bb31f,b85143bf51323b72e53c,840e434850d846afb756,Dodge Theatre Adams Street Parking- Chicago / doobie brothers,Dodge Theatre Parking,MISC,PARKING,PARKING,Dodge Theatre Adams Street Parking- Chicago / doobie brothers,ADAMS STREET GARAGE%GOOD ONLY 6/3/2008%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%CHICAGO/DOOBIE BROTHERS%GARAGE OPENS AT 6:00 PM,1,9.0,UPS,2008-06-04 01:30:00,2008-06-03,2008-03-19,2008-03-31 00:00:00,2008-03-31,2008-04-01,MST,PHOENIX,ARIZONA,85003,T ,N ,Arizona,840e434850d846afb756,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,69.0
1902,1903,0861d4912a0b1a645813,6e3df9919c998817e1b1,b85143bf51323b72e53c,25779ecc74ba671783d6,Premier Parking: Kenny Chesney,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Kenny Chesney,VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR KENNY CHESNEY%LOT OPENS 90 MINS PRIOR%THU JUL 17 2008 7:30AM,1,20.0,UPS,2008-07-17 23:30:00,2008-07-17,2008-03-14,2008-03-15 00:00:00,2008-03-15,2008-03-16,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,25779ecc74ba671783d6,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,1.0
1916,1917,aae086305854a12fc054,8f53c0b7cd7810a1829d,b85143bf51323b72e53c,3fe2c42747d68dc93e38,Cricket Pavilion Premier Parking: Brad Paisley,Cricket Pavilion Phx. Premier Parking,MISC,PARKING,PARKING,Cricket Pavilion Premier Parking: Brad Paisley,GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OF 79TH AVENUE%CRICKET WIRELESS PAVILION%GOOD THIS DATE ONLY%THU JUN 12 2008 7:30 PM,1,20.0,Mail,2008-06-13 01:30:00,2008-06-12,2008-03-14,2008-05-11 00:00:00,2008-05-10,2008-05-15,MST,PHOENIX,ARIZONA,85035,T ,N ,Arizona,3fe2c42747d68dc93e38,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,4.0
1924,1925,f0e1bf534ee497ed5048,1a3e9aecd0617706a794,06e074b50adecfb5ca56,9f08ebe666db922002e8,Gorge Camping - coldplay - july 10-12,Gorge Camping,MISC,CAMPING,INVALID,Gorge Camping - coldplay - july 10-12,"%OVERNIGHT C A M P I N G%COLDPLAY%GORGE CAMPGROUND%* GOOD THESE DATES ONLY *%JULY 10 - 11, 2009",1,45.0,TicketFast,2009-07-12 02:00:00,2009-07-11,2009-02-14,2009-05-06 00:00:00,2009-05-05,2009-07-11,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,9f08ebe666db922002e8,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,459.0
1933,1934,1821bc227e0b8c9accb1,1a3e9aecd0617706a794,f53529c5679ea6ca5a48,639e53eac682f1813eef,1 Day Camping For Dave Matthews Band Aug 31,Gorge Camping,MISC,CAMPING,INVALID,1 Day Camping For Dave Matthews Band Aug 31,"%OVERNIGHT C A M P I N G%* 1 DAY PASS *%GORGE CAMPGROUND%* GOOD THIS DATE ONLY *%SUN AUG 31, 2008",1,40.0,Mail,2008-09-01 02:00:00,2008-08-31,2008-03-29,2008-04-06 00:00:00,2008-04-05,2008-04-10,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,639e53eac682f1813eef,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,12.0
1942,1943,25a556882c5fefd60a84,3f510718b680022e6c39,d1280e1d9ea1d9088be0,247fe77a6fde22be2d6a,Verizon Wireless Premier Parking:disco Fever: Kc And The Sunshine Band,Verizon Wireless Amph. Irvine Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Premier Parking:disco Fever: Kc And The Sunshine Band,"THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%VERIZON WIRELESS%FRI MAY 5, 2006 8:00PM",1,20.0,Mail,2006-05-06 03:00:00,2006-05-05,2006-03-18,2006-03-18 00:00:00,2006-03-18,2006-03-23,PST,IRVINE,CALIFORNIA,92618,T ,N ,Los Angeles,247fe77a6fde22be2d6a,60.0,87500.0,College,Graduate School,Missing,6.0,1.0,0.0,1.0,Admin Managerial,158.1888544891641
1945,1946,8a25c4502313333fdb86,3f510718b680022e6c39,b85143bf51323b72e53c,5db676c4a53b152564bc,Verizon Wireless Premier Parking: Tom Petty,Verizon Wireless Amph. Irvine Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Premier Parking: Tom Petty,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%VERIZON AMPHITHEATER%FRI AUG 22 2008  8:00PM,1,20.0,Mail,2008-08-23 03:00:00,2008-08-22,2008-02-04,2008-02-04 00:00:00,2008-02-04,2008-02-11,PST,IRVINE,CALIFORNIA,92618,T ,N ,Los Angeles,5db676c4a53b152564bc,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,6.0
1951,1952,ec6c5574703606f694e3,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,e01bb4975749dcb3c1ff,Murat Centre Parking : high school musical,Parking Event,MISC,PARKING,PARKING,Murat Centre Parking : high school musical,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%HIGH SCHOOL MUSICAL%MURAT CENTRE-INDIANAPOLIS%SUN MAR 23 2008 6:30PM,1,10.0,Mail,2008-03-23 22:30:00,2008-03-23,2008-01-18,2008-02-24 00:00:00,2008-02-24,2008-02-29,CST,INDIANAPOLIS,INDIANA,46204,T ,N ,Indiana-Ohio,e01bb4975749dcb3c1ff,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,182.0
1963,1964,21b58f07a1add69378e7,8f53c0b7cd7810a1829d,b85143bf51323b72e53c,3bac98972325b0e2c386,Cricket Pavilion Premier Parking:family Values Tour,Cricket Pavilion Phx. Premier Parking,MISC,PARKING,PARKING,Cricket Pavilion Premier Parking:family Values Tour,GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OFF 79TH AVENUE%CRICKET PAVILION%GOOD THIS DATE ONLY%FRI AUG 18 2006 2:00 PM,1,20.0,TicketFast,2006-08-18 20:00:00,2006-08-18,2006-05-20,2006-05-21 00:00:00,2006-05-21,2006-08-05,MST,PHOENIX,ARIZONA,85035,T ,N ,Arizona,3bac98972325b0e2c386,48.0,62500.0,High School,High School,High School,5.0,1.0,0.0,1.0,Craftsman Blue Collar,158.1888544891641
1965,1966,1902dfd88049af478542,3f510718b680022e6c39,76ced2215644e857602d,38d22c493d74d5d2649f,Verizon Wireless Premier Parking: Nine Inch Nails,Verizon Wireless Amph. Irvine Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Premier Parking: Nine Inch Nails,"THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%VERIZON WIRELESS%FRIDAY JULY 7, 2006 7PM",1,20.0,TicketFast,2006-07-08 02:00:00,2006-07-07,2006-05-19,2006-06-03 00:00:00,2006-06-03,2006-06-03,PST,IRVINE,CALIFORNIA,92618,T ,N ,Los Angeles,38d22c493d74d5d2649f,24.0,87500.0,College,High School,Graduate School,6.0,1.0,1.0,1.0,Missing,158.1888544891641
1973,1974,2fecde52e5d99c8b6dfd,9ea8ab40f58d18305ac8,b85143bf51323b72e53c,08cb715b804edce092c1,Premier Parking : def leppard / journey,Sleep Train Amphitheatre Premier Parking,MISC,PARKING,PARKING,Premier Parking : def leppard / journey,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 8/27/06 ONLY%PREMIER PARKING%SLEEP TRAIN AMPHITHEATRE%SUN AUG 27 2006,1,20.0,TicketFast,2006-08-28 02:30:00,2006-08-27,2006-04-08,2006-04-13 00:00:00,2006-04-13,2006-04-13,PST,WHEATLAND,CALIFORNIA,95692,T ,N ,N. California,08cb715b804edce092c1,20.0,200000.0,High School,Graduate School,College,3.0,1.0,1.0,1.0,Missing,158.1888544891641
1985,1986,4d045612482182004cfa,34ad0e9254b8f7d1cbe0,b85143bf51323b72e53c,905a116558728d86fd0f,Tabernacle Parking: Zappa Plays Zappa,Tabernacle Parking,MISC,PARKING,PARKING,Tabernacle Parking: Zappa Plays Zappa,PARKING PASS-PARKING ONLY%ZAPPA PLAYS ZAPPA%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%TUE DEC 12 2006  8:00PM,1,9.0,TicketFast,2006-12-13 01:00:00,2006-12-12,2006-09-30,2006-11-07 00:00:00,2006-11-07,2006-11-07,EST,ATLANTA,GEORGIA,30303,T ,N ,Atlanta,905a116558728d86fd0f,36.0,25000.0,College,College,Missing,6.0,0.0,0.0,1.0,Craftsman Blue Collar,158.1888544891641
2028,2029,4ae367384c7cfa27e760,9339e1b4cf224ee1e5a7,b85143bf51323b72e53c,c806da85442ec2784b39,Premier Parking: Avril Lavigne,Cruzan Amphitheatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Avril Lavigne,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DAY ONLY%AVRIL LAVIGNE%CRUZAN AMPHITHEATRE%SUN APR 20 2008 7:00PM,1,40.0,BWC,2008-04-20 23:00:00,2008-04-20,2008-01-19,2008-01-24 00:00:00,2008-01-24,2008-04-04,EST,WEST PALM BEACH,FLORIDA,33411,T ,N ,Miami,c806da85442ec2784b39,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,10.0
2032,2033,83f15a739b0fc5d7ff01,6e3df9919c998817e1b1,b85143bf51323b72e53c,e21b41d8a52c76a611c2,Premier Parking: Chris Brown,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Chris Brown,VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR CHRIS BROWN%LOT OPENS 2 HOURS PRIOR%TUE SEP 5 2006 7:00PM,1,15.0,Mail,2006-09-05 23:00:00,2006-09-05,2006-06-23,2006-07-15 00:00:00,2006-07-15,2006-07-19,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,e21b41d8a52c76a611c2,44.0,200000.0,College,College,High School,3.0,1.0,0.0,1.0,Clerical White Collar,158.1888544891641
2034,2035,a771aaec1ca4b3d14929,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,5b8839b5a2c2ef9e95db,Premier Parking: Poison,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Poison,USE 2ND LANE FROM LEFT%POISON%PREMIER PARKING*10-AUG-08%RIGHT OF PEDESTRIAN WKWAY%%SUN AUG 10 2008  7:00PM,1,22.0,Mail,2008-08-10 23:00:00,2008-08-10,2008-03-29,2008-03-29 00:00:00,2008-03-29,2008-04-03,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,5b8839b5a2c2ef9e95db,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,86.0
2042,2043,bcc90537bd1608ca6d1c,6e3df9919c998817e1b1,b85143bf51323b72e53c,824314d12e0d5de9d9c9,Premier Parking: Toby Keith,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Toby Keith,VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR TOBY KEITH%LOT OPENS 2 HOURS PRIOR%FRI OCT 13 2006 7:30PM,1,15.0,Mail,2006-10-13 23:30:00,2006-10-13,2006-08-19,2006-08-19 00:00:00,2006-08-19,2006-08-21,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,824314d12e0d5de9d9c9,44.0,62500.0,High School,Missing,High School,3.0,1.0,0.0,1.0,Missing,158.1888544891641
2043,2044,06583b0dec75a874dd74,5cde27f6f98adeba7218,b85143bf51323b72e53c,9d228841ea76fd5687c5,Advance Parking: Eagles,BB&T Center Parking,MISC,PARKING,PARKING,Advance Parking: Eagles,"BANKATLANTIC CENTER%ADVANCE PARKING%ENTER GATE 2,3 OR 7%VALID ONLY FOR:%EAGLES%MON JAN 26 2009 8:00PM",1,20.0,Mail,2009-01-27 01:00:00,2009-01-26,2008-10-13,2008-11-26 00:00:00,2008-11-25,2008-12-01,EST,SUNRISE,FLORIDA,33323,T ,N ,Miami,9d228841ea76fd5687c5,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,30.0
2044,2045,c769290de280d2d52c6b,a14232befff04be1e2f3,b85143bf51323b72e53c,a2d329f73ea1590d47c5,Earth Wind & fire-pnc bank arts center holmdel premier parking,PNC Bank Arts Center Holmdel Premier Parking,MISC,PARKING,PARKING,Earth Wind & fire-pnc bank arts center holmdel premier parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%FRI JUL 21, 2006 8:00PM",1,30.0,TicketFast,2006-07-22 00:00:00,2006-07-21,2006-05-06,2006-07-08 00:00:00,2006-07-08,2006-07-08,EST,HOLMDEL,NEW JERSEY,07733,T ,N ,New York,a2d329f73ea1590d47c5,20.0,10000.0,High School,High School,High School,4.0,0.0,0.0,1.0,Missing,158.1888544891641
2049,2050,7563ea3c9caf3b1d09c3,91c03a34b562436efa3c,0f97c4f51552bd490608,65faadc381b4a3e8be61,White River Amphitheatre Parking: Kube 93 summer jam,White River Amphitheatre Premier Parking,MISC,PARKING,PARKING,White River Amphitheatre Parking: Kube 93 summer jam,"THIS TICKET IS VALID FOR%PARKING THIS DATE ONLY%PREMIER PARKING PASS%ENTER LOTS AT GATE 3%WHITE RIVER AMPHITHEATRE%SUN JUL 20, 2008",1,20.0,TicketFast,2008-07-20 21:00:00,2008-07-20,2008-05-31,2008-05-31 00:00:00,2008-05-31,2008-05-31,PST,AUBURN,WASHINGTON,98092,T ,N ,Seattle,65faadc381b4a3e8be61,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,21.0
